vd;V(vo1);V(vo1)-V(vo2);V(vo2)
5.440000000000013e-001;8.748144e-001;-5.124043e+000;5.998857e+000
5.460000000000013e-001;8.746319e-001;-5.124310e+000;5.998942e+000
5.480000000000013e-001;8.744557e-001;-5.124564e+000;5.999020e+000
5.500000000000013e-001;8.742852e-001;-5.124807e+000;5.999092e+000
5.520000000000013e-001;8.741201e-001;-5.125039e+000;5.999159e+000
5.540000000000013e-001;8.739599e-001;-5.125261e+000;5.999221e+000
5.560000000000013e-001;8.738044e-001;-5.125474e+000;5.999279e+000
5.580000000000013e-001;8.736531e-001;-5.125679e+000;5.999332e+000
5.600000000000013e-001;8.735058e-001;-5.125876e+000;5.999382e+000
5.620000000000013e-001;8.733621e-001;-5.126065e+000;5.999427e+000
5.640000000000013e-001;8.732219e-001;-5.126247e+000;5.999469e+000
5.660000000000013e-001;8.730848e-001;-5.126424e+000;5.999509e+000
5.680000000000013e-001;8.729507e-001;-5.126594e+000;5.999545e+000
5.700000000000013e-001;8.728192e-001;-5.126759e+000;5.999578e+000
5.720000000000013e-001;8.726903e-001;-5.126920e+000;5.999610e+000
5.740000000000013e-001;8.725637e-001;-5.127075e+000;5.999639e+000
5.760000000000013e-001;8.724393e-001;-5.127226e+000;5.999665e+000
5.780000000000013e-001;8.723168e-001;-5.127373e+000;5.999690e+000
5.800000000000013e-001;8.721963e-001;-5.127517e+000;5.999713e+000
5.820000000000013e-001;8.720773e-001;-5.127657e+000;5.999734e+000
5.840000000000013e-001;8.719601e-001;-5.127794e+000;5.999754e+000
5.860000000000013e-001;8.718444e-001;-5.127928e+000;5.999772e+000
5.880000000000013e-001;8.717299e-001;-5.128059e+000;5.999789e+000
5.900000000000013e-001;8.716168e-001;-5.128188e+000;5.999804e+000
5.920000000000013e-001;8.715048e-001;-5.128314e+000;5.999819e+000
5.940000000000013e-001;8.713939e-001;-5.128439e+000;5.999833e+000
5.960000000000013e-001;8.712840e-001;-5.128561e+000;5.999845e+000
5.980000000000013e-001;8.711751e-001;-5.128681e+000;5.999856e+000
6.000000000000013e-001;8.710670e-001;-5.128800e+000;5.999867e+000
6.020000000000013e-001;8.709598e-001;-5.128917e+000;5.999877e+000
6.040000000000013e-001;8.708532e-001;-5.129033e+000;5.999886e+000
6.060000000000013e-001;8.707474e-001;-5.129147e+000;5.999895e+000
6.080000000000013e-001;8.706422e-001;-5.129260e+000;5.999902e+000
6.100000000000013e-001;8.705376e-001;-5.129372e+000;5.999909e+000
6.120000000000013e-001;8.704336e-001;-5.129483e+000;5.999916e+000
6.140000000000013e-001;8.703300e-001;-5.129592e+000;5.999922e+000
6.160000000000013e-001;8.702269e-001;-5.129701e+000;5.999928e+000
6.180000000000013e-001;8.701243e-001;-5.129809e+000;5.999934e+000
6.200000000000013e-001;8.700221e-001;-5.129916e+000;5.999938e+000
6.220000000000013e-001;8.699203e-001;-5.130023e+000;5.999943e+000
6.240000000000013e-001;8.698187e-001;-5.130128e+000;5.999947e+000
6.260000000000013e-001;8.697175e-001;-5.130234e+000;5.999951e+000
6.280000000000013e-001;8.696167e-001;-5.130338e+000;5.999955e+000
6.300000000000013e-001;8.695161e-001;-5.130442e+000;5.999958e+000
6.320000000000013e-001;8.694157e-001;-5.130546e+000;5.999961e+000
6.340000000000013e-001;8.693156e-001;-5.130649e+000;5.999964e+000
6.360000000000013e-001;8.692157e-001;-5.130751e+000;5.999967e+000
6.380000000000013e-001;8.691160e-001;-5.130853e+000;5.999969e+000
6.400000000000014e-001;8.690165e-001;-5.130955e+000;5.999971e+000
6.420000000000014e-001;8.689172e-001;-5.131057e+000;5.999974e+000
6.440000000000014e-001;8.688180e-001;-5.131158e+000;5.999976e+000
6.460000000000014e-001;8.687190e-001;-5.131259e+000;5.999978e+000
6.480000000000014e-001;8.686202e-001;-5.131359e+000;5.999979e+000
6.500000000000014e-001;8.685215e-001;-5.131459e+000;5.999980e+000
6.520000000000014e-001;8.684229e-001;-5.131559e+000;5.999982e+000
6.540000000000014e-001;8.683243e-001;-5.131659e+000;5.999983e+000
6.560000000000014e-001;8.682259e-001;-5.131759e+000;5.999985e+000
6.580000000000014e-001;8.681276e-001;-5.131858e+000;5.999986e+000
6.600000000000014e-001;8.680294e-001;-5.131957e+000;5.999987e+000
6.620000000000014e-001;8.679312e-001;-5.132056e+000;5.999988e+000
6.640000000000014e-001;8.678332e-001;-5.132155e+000;5.999989e+000
6.660000000000014e-001;8.677352e-001;-5.132254e+000;5.999990e+000
6.680000000000014e-001;8.676373e-001;-5.132353e+000;5.999990e+000
6.700000000000014e-001;8.675395e-001;-5.132451e+000;5.999991e+000
6.720000000000014e-001;8.674417e-001;-5.132550e+000;5.999992e+000
6.740000000000014e-001;8.673439e-001;-5.132648e+000;5.999992e+000
6.760000000000014e-001;8.672462e-001;-5.132747e+000;5.999993e+000
6.780000000000014e-001;8.671485e-001;-5.132845e+000;5.999993e+000
6.800000000000014e-001;8.670509e-001;-5.132943e+000;5.999994e+000
6.820000000000014e-001;8.669533e-001;-5.133041e+000;5.999994e+000
6.840000000000014e-001;8.668558e-001;-5.133139e+000;5.999995e+000
6.860000000000014e-001;8.667583e-001;-5.133237e+000;5.999995e+000
6.880000000000014e-001;8.666608e-001;-5.133335e+000;5.999996e+000
6.900000000000014e-001;8.665634e-001;-5.133432e+000;5.999996e+000
6.920000000000014e-001;8.664659e-001;-5.133530e+000;5.999996e+000
6.940000000000014e-001;8.663685e-001;-5.133628e+000;5.999997e+000
6.960000000000014e-001;8.662712e-001;-5.133725e+000;5.999997e+000
6.980000000000014e-001;8.661738e-001;-5.133823e+000;5.999997e+000
7.000000000000014e-001;8.660765e-001;-5.133921e+000;5.999997e+000
7.020000000000014e-001;8.659792e-001;-5.134018e+000;5.999997e+000
7.040000000000014e-001;8.658819e-001;-5.134116e+000;5.999998e+000
7.060000000000014e-001;8.657846e-001;-5.134213e+000;5.999998e+000
7.080000000000014e-001;8.656873e-001;-5.134311e+000;5.999998e+000
7.100000000000014e-001;8.655901e-001;-5.134408e+000;5.999998e+000
7.120000000000014e-001;8.654928e-001;-5.134505e+000;5.999998e+000
7.140000000000014e-001;8.653956e-001;-5.134603e+000;5.999999e+000
7.160000000000014e-001;8.652984e-001;-5.134700e+000;5.999999e+000
7.180000000000014e-001;8.652012e-001;-5.134797e+000;5.999999e+000
7.200000000000014e-001;8.651040e-001;-5.134895e+000;5.999999e+000
7.220000000000014e-001;8.650068e-001;-5.134992e+000;5.999999e+000
7.240000000000014e-001;8.649096e-001;-5.135089e+000;5.999999e+000
7.260000000000014e-001;8.648124e-001;-5.135187e+000;5.999999e+000
7.280000000000014e-001;8.647153e-001;-5.135284e+000;5.999999e+000
7.300000000000014e-001;8.646181e-001;-5.135381e+000;5.999999e+000
7.320000000000014e-001;8.645210e-001;-5.135478e+000;5.999999e+000
7.340000000000014e-001;8.644238e-001;-5.135575e+000;5.999999e+000
7.360000000000014e-001;8.643267e-001;-5.135672e+000;5.999999e+000
7.380000000000014e-001;8.642296e-001;-5.135770e+000;6.000000e+000
7.400000000000014e-001;8.641324e-001;-5.135867e+000;6.000000e+000
7.420000000000014e-001;8.640353e-001;-5.135964e+000;6.000000e+000
7.440000000000014e-001;8.639382e-001;-5.136061e+000;6.000000e+000
7.460000000000014e-001;8.638411e-001;-5.136158e+000;6.000000e+000
7.480000000000014e-001;8.637439e-001;-5.136256e+000;6.000000e+000
7.500000000000014e-001;8.636468e-001;-5.136353e+000;6.000000e+000
7.520000000000015e-001;8.635497e-001;-5.136450e+000;6.000000e+000
7.540000000000015e-001;8.634526e-001;-5.136547e+000;6.000000e+000
7.560000000000015e-001;8.633555e-001;-5.136644e+000;6.000000e+000
7.580000000000015e-001;8.632584e-001;-5.136741e+000;6.000000e+000
7.600000000000015e-001;8.631613e-001;-5.136838e+000;6.000000e+000
7.620000000000015e-001;8.630642e-001;-5.136935e+000;6.000000e+000
7.640000000000015e-001;8.629671e-001;-5.137032e+000;6.000000e+000
7.660000000000015e-001;8.628700e-001;-5.137130e+000;6.000000e+000
7.680000000000015e-001;8.627729e-001;-5.137227e+000;6.000000e+000
7.700000000000015e-001;8.626758e-001;-5.137324e+000;6.000000e+000
7.720000000000015e-001;8.625787e-001;-5.137421e+000;6.000000e+000
7.740000000000015e-001;8.624816e-001;-5.137518e+000;6.000000e+000
7.760000000000015e-001;8.623845e-001;-5.137616e+000;6.000000e+000
7.780000000000015e-001;8.622875e-001;-5.137713e+000;6.000000e+000
7.800000000000015e-001;8.621904e-001;-5.137810e+000;6.000000e+000
7.820000000000015e-001;8.620933e-001;-5.137907e+000;6.000000e+000
7.840000000000015e-001;8.619962e-001;-5.138004e+000;6.000000e+000
7.860000000000015e-001;8.618991e-001;-5.138101e+000;6.000000e+000
7.880000000000015e-001;8.618020e-001;-5.138198e+000;6.000000e+000
7.900000000000015e-001;8.617049e-001;-5.138295e+000;6.000000e+000
7.920000000000015e-001;8.616078e-001;-5.138392e+000;6.000000e+000
7.940000000000015e-001;8.615108e-001;-5.138489e+000;6.000000e+000
7.960000000000015e-001;8.614137e-001;-5.138586e+000;6.000000e+000
7.980000000000015e-001;8.613166e-001;-5.138683e+000;6.000000e+000
8.000000000000015e-001;8.612195e-001;-5.138780e+000;6.000000e+000
8.020000000000015e-001;8.611224e-001;-5.138878e+000;6.000000e+000
8.040000000000015e-001;8.610254e-001;-5.138975e+000;6.000000e+000
8.060000000000015e-001;8.609283e-001;-5.139072e+000;6.000000e+000
8.080000000000015e-001;8.608312e-001;-5.139169e+000;6.000000e+000
8.100000000000015e-001;8.607342e-001;-5.139266e+000;6.000000e+000
8.120000000000015e-001;8.606371e-001;-5.139363e+000;6.000000e+000
8.140000000000015e-001;8.605400e-001;-5.139460e+000;6.000000e+000
8.160000000000015e-001;8.604429e-001;-5.139557e+000;6.000000e+000
8.180000000000015e-001;8.603458e-001;-5.139654e+000;6.000000e+000
8.200000000000015e-001;8.602488e-001;-5.139751e+000;6.000000e+000
8.220000000000015e-001;8.601517e-001;-5.139848e+000;6.000000e+000
8.240000000000015e-001;8.600546e-001;-5.139945e+000;6.000000e+000
8.260000000000015e-001;8.599576e-001;-5.140042e+000;6.000000e+000
8.280000000000015e-001;8.598605e-001;-5.140140e+000;6.000000e+000
8.300000000000015e-001;8.597634e-001;-5.140237e+000;6.000000e+000
8.320000000000015e-001;8.596663e-001;-5.140334e+000;6.000000e+000
8.340000000000015e-001;8.595693e-001;-5.140431e+000;6.000000e+000
8.360000000000015e-001;8.594722e-001;-5.140528e+000;6.000000e+000
8.380000000000015e-001;8.593751e-001;-5.140625e+000;6.000000e+000
8.400000000000015e-001;8.592780e-001;-5.140722e+000;6.000000e+000
8.420000000000015e-001;8.591810e-001;-5.140819e+000;6.000000e+000
8.440000000000015e-001;8.590839e-001;-5.140916e+000;6.000000e+000
8.460000000000015e-001;8.589869e-001;-5.141013e+000;6.000000e+000
8.480000000000015e-001;8.588898e-001;-5.141110e+000;6.000000e+000
8.500000000000015e-001;8.587927e-001;-5.141207e+000;6.000000e+000
8.520000000000015e-001;8.586956e-001;-5.141304e+000;6.000000e+000
8.540000000000015e-001;8.585985e-001;-5.141401e+000;6.000000e+000
8.560000000000015e-001;8.585015e-001;-5.141499e+000;6.000000e+000
8.580000000000015e-001;8.584044e-001;-5.141596e+000;6.000000e+000
8.600000000000015e-001;8.583074e-001;-5.141693e+000;6.000000e+000
8.620000000000015e-001;8.582103e-001;-5.141790e+000;6.000000e+000
8.640000000000015e-001;8.581132e-001;-5.141887e+000;6.000000e+000
8.660000000000016e-001;8.580161e-001;-5.141984e+000;6.000000e+000
8.680000000000016e-001;8.579191e-001;-5.142081e+000;6.000000e+000
8.700000000000016e-001;8.578220e-001;-5.142178e+000;6.000000e+000
8.720000000000016e-001;8.577250e-001;-5.142275e+000;6.000000e+000
8.740000000000016e-001;8.576279e-001;-5.142372e+000;6.000000e+000
8.760000000000016e-001;8.575308e-001;-5.142469e+000;6.000000e+000
8.780000000000016e-001;8.574337e-001;-5.142566e+000;6.000000e+000
8.800000000000016e-001;8.573366e-001;-5.142663e+000;6.000000e+000
8.820000000000016e-001;8.572396e-001;-5.142760e+000;6.000000e+000
8.840000000000016e-001;8.571425e-001;-5.142857e+000;6.000000e+000
8.860000000000016e-001;8.570455e-001;-5.142955e+000;6.000000e+000
8.880000000000016e-001;8.569484e-001;-5.143052e+000;6.000000e+000
8.900000000000016e-001;8.568513e-001;-5.143149e+000;6.000000e+000
8.920000000000016e-001;8.567542e-001;-5.143246e+000;6.000000e+000
8.940000000000016e-001;8.566572e-001;-5.143343e+000;6.000000e+000
8.960000000000016e-001;8.565601e-001;-5.143440e+000;6.000000e+000
8.980000000000016e-001;8.564631e-001;-5.143537e+000;6.000000e+000
9.000000000000016e-001;8.563660e-001;-5.143634e+000;6.000000e+000
9.020000000000016e-001;8.562689e-001;-5.143731e+000;6.000000e+000
9.040000000000016e-001;8.561718e-001;-5.143828e+000;6.000000e+000
9.060000000000016e-001;8.560748e-001;-5.143925e+000;6.000000e+000
9.080000000000016e-001;8.559777e-001;-5.144022e+000;6.000000e+000
9.100000000000016e-001;8.558807e-001;-5.144119e+000;6.000000e+000
9.120000000000016e-001;8.557836e-001;-5.144216e+000;6.000000e+000
9.140000000000016e-001;8.556865e-001;-5.144313e+000;6.000000e+000
9.160000000000016e-001;8.555894e-001;-5.144411e+000;6.000000e+000
9.180000000000016e-001;8.554924e-001;-5.144508e+000;6.000000e+000
9.200000000000016e-001;8.553953e-001;-5.144605e+000;6.000000e+000
9.220000000000016e-001;8.552983e-001;-5.144702e+000;6.000000e+000
9.240000000000016e-001;8.552012e-001;-5.144799e+000;6.000000e+000
9.260000000000016e-001;8.551041e-001;-5.144896e+000;6.000000e+000
9.280000000000016e-001;8.550071e-001;-5.144993e+000;6.000000e+000
9.300000000000016e-001;8.549100e-001;-5.145090e+000;6.000000e+000
9.320000000000016e-001;8.548129e-001;-5.145187e+000;6.000000e+000
9.340000000000016e-001;8.547159e-001;-5.145284e+000;6.000000e+000
9.360000000000016e-001;8.546188e-001;-5.145381e+000;6.000000e+000
9.380000000000016e-001;8.545218e-001;-5.145478e+000;6.000000e+000
9.400000000000016e-001;8.544247e-001;-5.145575e+000;6.000000e+000
9.420000000000016e-001;8.543276e-001;-5.145672e+000;6.000000e+000
9.440000000000016e-001;8.542306e-001;-5.145769e+000;6.000000e+000
9.460000000000016e-001;8.541335e-001;-5.145867e+000;6.000000e+000
9.480000000000016e-001;8.540365e-001;-5.145964e+000;6.000000e+000
9.500000000000016e-001;8.539394e-001;-5.146061e+000;6.000000e+000
9.520000000000016e-001;8.538423e-001;-5.146158e+000;6.000000e+000
9.540000000000016e-001;8.537452e-001;-5.146255e+000;6.000000e+000
9.560000000000016e-001;8.536482e-001;-5.146352e+000;6.000000e+000
9.580000000000016e-001;8.535511e-001;-5.146449e+000;6.000000e+000
9.600000000000016e-001;8.534541e-001;-5.146546e+000;6.000000e+000
9.620000000000016e-001;8.533570e-001;-5.146643e+000;6.000000e+000
9.640000000000016e-001;8.532599e-001;-5.146740e+000;6.000000e+000
9.660000000000016e-001;8.531629e-001;-5.146837e+000;6.000000e+000
9.680000000000016e-001;8.530658e-001;-5.146934e+000;6.000000e+000
9.700000000000016e-001;8.529688e-001;-5.147031e+000;6.000000e+000
9.720000000000016e-001;8.528717e-001;-5.147128e+000;6.000000e+000
9.740000000000016e-001;8.527746e-001;-5.147225e+000;6.000000e+000
9.760000000000016e-001;8.526776e-001;-5.147322e+000;6.000000e+000
9.780000000000017e-001;8.525805e-001;-5.147420e+000;6.000000e+000
9.800000000000017e-001;8.524835e-001;-5.147517e+000;6.000000e+000
9.820000000000017e-001;8.523864e-001;-5.147614e+000;6.000000e+000
9.840000000000017e-001;8.522893e-001;-5.147711e+000;6.000000e+000
9.860000000000017e-001;8.521923e-001;-5.147808e+000;6.000000e+000
9.880000000000017e-001;8.520952e-001;-5.147905e+000;6.000000e+000
9.900000000000017e-001;8.519982e-001;-5.148002e+000;6.000000e+000
9.920000000000017e-001;8.519011e-001;-5.148099e+000;6.000000e+000
9.940000000000017e-001;8.518041e-001;-5.148196e+000;6.000000e+000
9.960000000000017e-001;8.517070e-001;-5.148293e+000;6.000000e+000
9.980000000000017e-001;8.516100e-001;-5.148390e+000;6.000000e+000
1.000000000000000e+000;8.515129e-001;-5.148487e+000;6.000000e+000
