Freq.,V(vo1)-V(vo2))/V(vc),Fase
1.98866177037209e+001,-503,0.00000000000000e+000
1.98873371070030e+001,-503,0.00000000000000e+000
1.98880565363097e+001,-503,0.00000000000000e+000
1.98887759916419e+001,-503,0.00000000000000e+000
1.98894954730006e+001,-503,0.00000000000000e+000
1.98902149803868e+001,-503,0.00000000000000e+000
1.98909345138012e+001,-503,0.00000000000000e+000
1.98916540732450e+001,-503,0.00000000000000e+000
1.98923736587190e+001,-503,0.00000000000000e+000
1.98930932702242e+001,-503,0.00000000000000e+000
1.98938129077616e+001,-503,0.00000000000000e+000
1.98945325713320e+001,-503,0.00000000000000e+000
1.98952522609364e+001,-503,0.00000000000000e+000
1.98959719765757e+001,-503,0.00000000000000e+000
1.98966917182509e+001,-503,0.00000000000000e+000
1.98974114859630e+001,-503,0.00000000000000e+000
1.98981312797128e+001,-503,0.00000000000000e+000
1.98988510995014e+001,-503,0.00000000000000e+000
1.98995709453296e+001,-503,0.00000000000000e+000
1.99002908171984e+001,-503,0.00000000000000e+000
1.99010107151088e+001,-503,0.00000000000000e+000
1.99017306390616e+001,-503,0.00000000000000e+000
1.99024505890579e+001,-503,0.00000000000000e+000
1.99031705650985e+001,-503,0.00000000000000e+000
1.99038905671844e+001,-503,0.00000000000000e+000
1.99046105953166e+001,-503,0.00000000000000e+000
1.99053306494960e+001,-503,0.00000000000000e+000
1.99060507297236e+001,-503,0.00000000000000e+000
1.99067708360002e+001,-503,0.00000000000000e+000
1.99074909683268e+001,-503,0.00000000000000e+000
1.99082111267044e+001,-503,0.00000000000000e+000
1.99089313111339e+001,-503,0.00000000000000e+000
1.99096515216162e+001,-503,0.00000000000000e+000
1.99103717581524e+001,-503,0.00000000000000e+000
1.99110920207432e+001,-503,0.00000000000000e+000
1.99118123093898e+001,-503,0.00000000000000e+000
1.99125326240929e+001,-503,0.00000000000000e+000
1.99132529648537e+001,-503,0.00000000000000e+000
1.99139733316729e+001,-503,0.00000000000000e+000
1.99146937245516e+001,-503,0.00000000000000e+000
1.99154141434907e+001,-503,0.00000000000000e+000
1.99161345884911e+001,-503,0.00000000000000e+000
1.99168550595537e+001,-503,0.00000000000000e+000
1.99175755566796e+001,-503,0.00000000000000e+000
1.99182960798697e+001,-503,0.00000000000000e+000
1.99190166291248e+001,-503,0.00000000000000e+000
1.99197372044460e+001,-503,0.00000000000000e+000
1.99204578058342e+001,-503,0.00000000000000e+000
1.99211784332903e+001,-503,0.00000000000000e+000
1.99218990868153e+001,-503,0.00000000000000e+000
1.99226197664102e+001,-503,0.00000000000000e+000
1.99233404720757e+001,-503,0.00000000000000e+000
1.99240612038130e+001,-503,0.00000000000000e+000
1.99247819616230e+001,-503,0.00000000000000e+000
1.99255027455065e+001,-503,0.00000000000000e+000
1.99262235554645e+001,-503,0.00000000000000e+000
1.99269443914981e+001,-503,0.00000000000000e+000
1.99276652536080e+001,-503,0.00000000000000e+000
1.99283861417953e+001,-503,0.00000000000000e+000
1.99291070560610e+001,-503,0.00000000000000e+000
1.99298279964058e+001,-503,0.00000000000000e+000
1.99305489628309e+001,-503,0.00000000000000e+000
1.99312699553371e+001,-503,0.00000000000000e+000
1.99319909739254e+001,-503,0.00000000000000e+000
1.99327120185967e+001,-503,0.00000000000000e+000
1.99334330893520e+001,-503,0.00000000000000e+000
1.99341541861922e+001,-503,0.00000000000000e+000
1.99348753091183e+001,-503,0.00000000000000e+000
1.99355964581311e+001,-503,0.00000000000000e+000
1.99363176332317e+001,-503,0.00000000000000e+000
1.99370388344210e+001,-503,0.00000000000000e+000
1.99377600616999e+001,-503,0.00000000000000e+000
1.99384813150694e+001,-503,0.00000000000000e+000
1.99392025945304e+001,-503,0.00000000000000e+000
1.99399239000838e+001,-503,0.00000000000000e+000
1.99406452317307e+001,-503,0.00000000000000e+000
1.99413665894719e+001,-503,0.00000000000000e+000
1.99420879733084e+001,-503,0.00000000000000e+000
1.99428093832412e+001,-503,0.00000000000000e+000
1.99435308192711e+001,-503,0.00000000000000e+000
1.99442522813991e+001,-503,0.00000000000000e+000
1.99449737696263e+001,-503,0.00000000000000e+000
1.99456952839534e+001,-503,0.00000000000000e+000
1.99464168243815e+001,-503,0.00000000000000e+000
1.99471383909115e+001,-503,0.00000000000000e+000
1.99478599835443e+001,-503,0.00000000000000e+000
1.99485816022810e+001,-503,0.00000000000000e+000
1.99493032471224e+001,-503,0.00000000000000e+000
1.99500249180694e+001,-503,0.00000000000000e+000
1.99507466151231e+001,-503,0.00000000000000e+000
1.99514683382843e+001,-503,0.00000000000000e+000
1.99521900875541e+001,-503,0.00000000000000e+000
1.99529118629333e+001,-503,0.00000000000000e+000
1.99536336644229e+001,-503,0.00000000000000e+000
1.99543554920239e+001,-503,0.00000000000000e+000
1.99550773457371e+001,-503,0.00000000000000e+000
1.99557992255636e+001,-503,0.00000000000000e+000
1.99565211315043e+001,-503,0.00000000000000e+000
1.99572430635601e+001,-503,0.00000000000000e+000
1.99579650217319e+001,-503,0.00000000000000e+000
1.99586870060208e+001,-503,0.00000000000000e+000
1.99594090164276e+001,-503,0.00000000000000e+000
1.99601310529534e+001,-503,0.00000000000000e+000
1.99608531155990e+001,-503,0.00000000000000e+000
1.99615752043653e+001,-503,0.00000000000000e+000
1.99622973192535e+001,-503,0.00000000000000e+000
1.99630194602643e+001,-503,0.00000000000000e+000
1.99637416273987e+001,-503,0.00000000000000e+000
1.99644638206577e+001,-503,0.00000000000000e+000
1.99651860400422e+001,-503,0.00000000000000e+000
1.99659082855532e+001,-503,0.00000000000000e+000
1.99666305571916e+001,-503,0.00000000000000e+000
1.99673528549584e+001,-503,0.00000000000000e+000
1.99680751788544e+001,-503,0.00000000000000e+000
1.99687975288807e+001,-503,0.00000000000000e+000
1.99695199050382e+001,-503,0.00000000000000e+000
1.99702423073278e+001,-503,0.00000000000000e+000
1.99709647357505e+001,-503,0.00000000000000e+000
1.99716871903072e+001,-503,0.00000000000000e+000
1.99724096709989e+001,-503,0.00000000000000e+000
1.99731321778265e+001,-503,0.00000000000000e+000
1.99738547107910e+001,-503,0.00000000000000e+000
1.99745772698933e+001,-503,0.00000000000000e+000
1.99752998551343e+001,-503,0.00000000000000e+000
1.99760224665151e+001,-503,0.00000000000000e+000
1.99767451040364e+001,-503,0.00000000000000e+000
1.99774677676994e+001,-503,0.00000000000000e+000
1.99781904575049e+001,-503,0.00000000000000e+000
1.99789131734539e+001,-503,0.00000000000000e+000
1.99796359155473e+001,-503,0.00000000000000e+000
1.99803586837861e+001,-503,0.00000000000000e+000
1.99810814781712e+001,-503,0.00000000000000e+000
1.99818042987036e+001,-503,0.00000000000000e+000
1.99825271453841e+001,-503,0.00000000000000e+000
1.99832500182139e+001,-503,0.00000000000000e+000
1.99839729171937e+001,-503,0.00000000000000e+000
1.99846958423246e+001,-503,0.00000000000000e+000
1.99854187936075e+001,-503,0.00000000000000e+000
1.99861417710433e+001,-503,0.00000000000000e+000
1.99868647746330e+001,-503,0.00000000000000e+000
1.99875878043775e+001,-503,0.00000000000000e+000
1.99883108602779e+001,-503,0.00000000000000e+000
1.99890339423349e+001,-503,0.00000000000000e+000
1.99897570505496e+001,-503,0.00000000000000e+000
1.99904801849229e+001,-503,0.00000000000000e+000
1.99912033454558e+001,-503,0.00000000000000e+000
1.99919265321492e+001,-503,0.00000000000000e+000
1.99926497450041e+001,-503,0.00000000000000e+000
1.99933729840214e+001,-503,0.00000000000000e+000
1.99940962492020e+001,-503,0.00000000000000e+000
1.99948195405469e+001,-503,0.00000000000000e+000
1.99955428580570e+001,-503,0.00000000000000e+000
1.99962662017334e+001,-503,0.00000000000000e+000
1.99969895715769e+001,-503,0.00000000000000e+000
1.99977129675884e+001,-503,0.00000000000000e+000
1.99984363897690e+001,-503,0.00000000000000e+000
1.99991598381196e+001,-503,0.00000000000000e+000
1.99998833126410e+001,-503,0.00000000000000e+000
2.00006068133344e+001,-503,0.00000000000000e+000
2.00013303402006e+001,-503,0.00000000000000e+000
2.00020538932405e+001,-503,0.00000000000000e+000
2.00027774724551e+001,-503,0.00000000000000e+000
2.00035010778454e+001,-503,0.00000000000000e+000
2.00042247094123e+001,-503,0.00000000000000e+000
2.00049483671567e+001,-503,0.00000000000000e+000
2.00056720510797e+001,-503,0.00000000000000e+000
2.00063957611821e+001,-503,0.00000000000000e+000
2.00071194974648e+001,-503,0.00000000000000e+000
2.00078432599290e+001,-503,0.00000000000000e+000
2.00085670485754e+001,-503,0.00000000000000e+000
2.00092908634050e+001,-503,0.00000000000000e+000
2.00100147044188e+001,-503,0.00000000000000e+000
2.00107385716177e+001,-503,0.00000000000000e+000
2.00114624650028e+001,-503,0.00000000000000e+000
2.00121863845748e+001,-503,0.00000000000000e+000
2.00129103303348e+001,-503,0.00000000000000e+000
2.00136343022837e+001,-503,0.00000000000000e+000
2.00143583004225e+001,-503,0.00000000000000e+000
2.00150823247521e+001,-503,0.00000000000000e+000
2.00158063752734e+001,-503,0.00000000000000e+000
2.00165304519875e+001,-503,0.00000000000000e+000
2.00172545548952e+001,-503,0.00000000000000e+000
2.00179786839975e+001,-503,0.00000000000000e+000
2.00187028392953e+001,-503,0.00000000000000e+000
2.00194270207897e+001,-503,0.00000000000000e+000
2.00201512284815e+001,-503,0.00000000000000e+000
2.00208754623717e+001,-503,0.00000000000000e+000
2.00215997224612e+001,-503,0.00000000000000e+000
2.00223240087510e+001,-503,0.00000000000000e+000
2.00230483212421e+001,-503,0.00000000000000e+000
2.00237726599353e+001,-503,0.00000000000000e+000
2.00244970248316e+001,-503,0.00000000000000e+000
2.00252214159321e+001,-503,0.00000000000000e+000
2.00259458332375e+001,-503,0.00000000000000e+000
2.00266702767490e+001,-503,0.00000000000000e+000
2.00273947464673e+001,-503,0.00000000000000e+000
2.00281192423936e+001,-503,0.00000000000000e+000
2.00288437645286e+001,-503,0.00000000000000e+000
2.00295683128734e+001,-503,0.00000000000000e+000
2.00302928874289e+001,-503,0.00000000000000e+000
2.00310174881961e+001,-503,0.00000000000000e+000
2.00317421151759e+001,-503,0.00000000000000e+000
2.00324667683693e+001,-503,0.00000000000000e+000
2.00331914477772e+001,-503,0.00000000000000e+000
2.00339161534005e+001,-503,0.00000000000000e+000
2.00346408852402e+001,-503,0.00000000000000e+000
2.00353656432973e+001,-503,0.00000000000000e+000
2.00360904275727e+001,-503,0.00000000000000e+000
2.00368152380673e+001,-503,0.00000000000000e+000
2.00375400747821e+001,-503,0.00000000000000e+000
2.00382649377181e+001,-503,0.00000000000000e+000
2.00389898268762e+001,-503,0.00000000000000e+000
2.00397147422573e+001,-503,0.00000000000000e+000
2.00404396838624e+001,-503,0.00000000000000e+000
2.00411646516924e+001,-503,0.00000000000000e+000
2.00418896457484e+001,-503,0.00000000000000e+000
2.00426146660311e+001,-503,0.00000000000000e+000
2.00433397125417e+001,-503,0.00000000000000e+000
2.00440647852810e+001,-503,0.00000000000000e+000
2.00447898842500e+001,-503,0.00000000000000e+000
2.00455150094496e+001,-503,0.00000000000000e+000
2.00462401608808e+001,-503,0.00000000000000e+000
2.00469653385445e+001,-503,0.00000000000000e+000
2.00476905424417e+001,-503,0.00000000000000e+000
2.00484157725734e+001,-503,0.00000000000000e+000
2.00491410289404e+001,-503,0.00000000000000e+000
2.00498663115437e+001,-503,0.00000000000000e+000
2.00505916203843e+001,-503,0.00000000000000e+000
2.00513169554632e+001,-503,0.00000000000000e+000
2.00520423167812e+001,-503,0.00000000000000e+000
2.00527677043393e+001,-503,0.00000000000000e+000
2.00534931181385e+001,-503,0.00000000000000e+000
2.00542185581798e+001,-503,0.00000000000000e+000
2.00549440244640e+001,-503,0.00000000000000e+000
2.00556695169921e+001,-503,0.00000000000000e+000
2.00563950357651e+001,-503,0.00000000000000e+000
2.00571205807839e+001,-503,0.00000000000000e+000
2.00578461520495e+001,-503,0.00000000000000e+000
2.00585717495628e+001,-503,0.00000000000000e+000
2.00592973733248e+001,-503,0.00000000000000e+000
2.00600230233364e+001,-503,0.00000000000000e+000
2.00607486995986e+001,-503,0.00000000000000e+000
2.00614744021123e+001,-503,0.00000000000000e+000
2.00622001308784e+001,-503,0.00000000000000e+000
2.00629258858980e+001,-503,0.00000000000000e+000
2.00636516671719e+001,-503,0.00000000000000e+000
2.00643774747011e+001,-503,0.00000000000000e+000
2.00651033084866e+001,-503,0.00000000000000e+000
2.00658291685294e+001,-503,0.00000000000000e+000
2.00665550548303e+001,-503,0.00000000000000e+000
2.00672809673903e+001,-503,0.00000000000000e+000
2.00680069062103e+001,-503,0.00000000000000e+000
2.00687328712914e+001,-503,0.00000000000000e+000
2.00694588626345e+001,-503,0.00000000000000e+000
2.00701848802404e+001,-503,0.00000000000000e+000
2.00709109241103e+001,-503,0.00000000000000e+000
2.00716369942449e+001,-503,0.00000000000000e+000
2.00723630906453e+001,-503,0.00000000000000e+000
2.00730892133125e+001,-503,0.00000000000000e+000
2.00738153622473e+001,-503,0.00000000000000e+000
2.00745415374507e+001,-503,0.00000000000000e+000
2.00752677389237e+001,-503,0.00000000000000e+000
2.00759939666671e+001,-503,0.00000000000000e+000
2.00767202206821e+001,-503,0.00000000000000e+000
2.00774465009695e+001,-503,0.00000000000000e+000
2.00781728075302e+001,-503,0.00000000000000e+000
2.00788991403653e+001,-503,0.00000000000000e+000
2.00796254994756e+001,-503,0.00000000000000e+000
2.00803518848622e+001,-503,0.00000000000000e+000
2.00810782965259e+001,-503,0.00000000000000e+000
2.00818047344678e+001,-503,0.00000000000000e+000
2.00825311986887e+001,-503,0.00000000000000e+000
2.00832576891896e+001,-503,0.00000000000000e+000
2.00839842059715e+001,-503,0.00000000000000e+000
2.00847107490353e+001,-503,0.00000000000000e+000
2.00854373183821e+001,-503,0.00000000000000e+000
2.00861639140126e+001,-503,0.00000000000000e+000
2.00868905359279e+001,-503,0.00000000000000e+000
2.00876171841289e+001,-503,0.00000000000000e+000
2.00883438586166e+001,-503,0.00000000000000e+000
2.00890705593920e+001,-503,0.00000000000000e+000
2.00897972864559e+001,-503,0.00000000000000e+000
2.00905240398093e+001,-503,0.00000000000000e+000
2.00912508194533e+001,-503,0.00000000000000e+000
2.00919776253886e+001,-503,0.00000000000000e+000
2.00927044576164e+001,-503,0.00000000000000e+000
2.00934313161374e+001,-503,0.00000000000000e+000
2.00941582009528e+001,-503,0.00000000000000e+000
2.00948851120634e+001,-503,0.00000000000000e+000
2.00956120494702e+001,-503,0.00000000000000e+000
2.00963390131741e+001,-503,0.00000000000000e+000
2.00970660031761e+001,-503,0.00000000000000e+000
2.00977930194772e+001,-503,0.00000000000000e+000
2.00985200620783e+001,-503,0.00000000000000e+000
2.00992471309803e+001,-503,0.00000000000000e+000
2.00999742261841e+001,-503,0.00000000000000e+000
2.01007013476909e+001,-503,0.00000000000000e+000
2.01014284955014e+001,-503,0.00000000000000e+000
2.01021556696167e+001,-503,0.00000000000000e+000
2.01028828700377e+001,-503,0.00000000000000e+000
2.01036100967654e+001,-503,0.00000000000000e+000
2.01043373498006e+001,-503,0.00000000000000e+000
2.01050646291444e+001,-503,0.00000000000000e+000
2.01057919347978e+001,-503,0.00000000000000e+000
2.01065192667615e+001,-503,0.00000000000000e+000
2.01072466250367e+001,-503,0.00000000000000e+000
2.01079740096243e+001,-503,0.00000000000000e+000
2.01087014205252e+001,-503,0.00000000000000e+000
2.01094288577403e+001,-503,0.00000000000000e+000
2.01101563212707e+001,-503,0.00000000000000e+000
2.01108838111172e+001,-503,0.00000000000000e+000
2.01116113272809e+001,-503,0.00000000000000e+000
2.01123388697626e+001,-503,0.00000000000000e+000
2.01130664385634e+001,-503,0.00000000000000e+000
2.01137940336841e+001,-503,0.00000000000000e+000
2.01145216551258e+001,-503,0.00000000000000e+000
2.01152493028893e+001,-503,0.00000000000000e+000
2.01159769769757e+001,-503,0.00000000000000e+000
2.01167046773859e+001,-503,0.00000000000000e+000
2.01174324041208e+001,-503,0.00000000000000e+000
2.01181601571815e+001,-503,0.00000000000000e+000
2.01188879365687e+001,-503,0.00000000000000e+000
2.01196157422836e+001,-503,0.00000000000000e+000
2.01203435743270e+001,-503,0.00000000000000e+000
2.01210714326999e+001,-503,0.00000000000000e+000
2.01217993174033e+001,-503,0.00000000000000e+000
2.01225272284381e+001,-503,0.00000000000000e+000
2.01232551658052e+001,-503,0.00000000000000e+000
2.01239831295057e+001,-503,0.00000000000000e+000
2.01247111195404e+001,-503,0.00000000000000e+000
2.01254391359103e+001,-503,0.00000000000000e+000
2.01261671786164e+001,-503,0.00000000000000e+000
2.01268952476597e+001,-503,0.00000000000000e+000
2.01276233430410e+001,-503,0.00000000000000e+000
2.01283514647613e+001,-503,0.00000000000000e+000
2.01290796128216e+001,-503,0.00000000000000e+000
2.01298077872229e+001,-503,0.00000000000000e+000
2.01305359879660e+001,-503,0.00000000000000e+000
2.01312642150520e+001,-503,0.00000000000000e+000
2.01319924684818e+001,-503,0.00000000000000e+000
2.01327207482563e+001,-503,0.00000000000000e+000
2.01334490543765e+001,-503,0.00000000000000e+000
2.01341773868434e+001,-503,0.00000000000000e+000
2.01349057456579e+001,-503,0.00000000000000e+000
2.01356341308209e+001,-503,0.00000000000000e+000
2.01363625423335e+001,-503,0.00000000000000e+000
2.01370909801965e+001,-503,0.00000000000000e+000
2.01378194444110e+001,-503,0.00000000000000e+000
2.01385479349778e+001,-503,0.00000000000000e+000
2.01392764518979e+001,-503,0.00000000000000e+000
2.01400049951723e+001,-503,0.00000000000000e+000
2.01407335648020e+001,-503,0.00000000000000e+000
2.01414621607878e+001,-503,0.00000000000000e+000
2.01421907831308e+001,-503,0.00000000000000e+000
2.01429194318318e+001,-503,0.00000000000000e+000
2.01436481068919e+001,-503,0.00000000000000e+000
2.01443768083121e+001,-503,0.00000000000000e+000
2.01451055360931e+001,-503,0.00000000000000e+000
2.01458342902361e+001,-503,0.00000000000000e+000
2.01465630707419e+001,-503,0.00000000000000e+000
2.01472918776116e+001,-503,0.00000000000000e+000
2.01480207108460e+001,-503,0.00000000000000e+000
2.01487495704461e+001,-503,0.00000000000000e+000
2.01494784564129e+001,-503,0.00000000000000e+000
2.01502073687473e+001,-503,0.00000000000000e+000
2.01509363074504e+001,-503,0.00000000000000e+000
2.01516652725229e+001,-503,0.00000000000000e+000
2.01523942639660e+001,-503,0.00000000000000e+000
2.01531232817805e+001,-503,0.00000000000000e+000
2.01538523259673e+001,-503,0.00000000000000e+000
2.01545813965276e+001,-503,0.00000000000000e+000
2.01553104934621e+001,-503,0.00000000000000e+000
2.01560396167719e+001,-503,0.00000000000000e+000
2.01567687664580e+001,-503,0.00000000000000e+000
2.01574979425212e+001,-503,0.00000000000000e+000
2.01582271449625e+001,-503,0.00000000000000e+000
2.01589563737829e+001,-503,0.00000000000000e+000
2.01596856289833e+001,-503,0.00000000000000e+000
2.01604149105647e+001,-503,0.00000000000000e+000
2.01611442185281e+001,-503,0.00000000000000e+000
2.01618735528743e+001,-503,0.00000000000000e+000
2.01626029136044e+001,-503,0.00000000000000e+000
2.01633323007193e+001,-503,0.00000000000000e+000
2.01640617142200e+001,-503,0.00000000000000e+000
2.01647911541073e+001,-503,0.00000000000000e+000
2.01655206203824e+001,-503,0.00000000000000e+000
2.01662501130460e+001,-503,0.00000000000000e+000
2.01669796320993e+001,-503,0.00000000000000e+000
2.01677091775430e+001,-503,0.00000000000000e+000
2.01684387493783e+001,-503,0.00000000000000e+000
2.01691683476060e+001,-503,0.00000000000000e+000
2.01698979722271e+001,-503,0.00000000000000e+000
2.01706276232425e+001,-503,0.00000000000000e+000
2.01713573006532e+001,-503,0.00000000000000e+000
2.01720870044602e+001,-503,0.00000000000000e+000
2.01728167346645e+001,-503,0.00000000000000e+000
2.01735464912668e+001,-503,0.00000000000000e+000
2.01742762742683e+001,-503,0.00000000000000e+000
2.01750060836699e+001,-503,0.00000000000000e+000
2.01757359194726e+001,-503,0.00000000000000e+000
2.01764657816772e+001,-503,0.00000000000000e+000
2.01771956702847e+001,-503,0.00000000000000e+000
2.01779255852962e+001,-503,0.00000000000000e+000
2.01786555267125e+001,-503,0.00000000000000e+000
2.01793854945346e+001,-503,0.00000000000000e+000
2.01801154887635e+001,-503,0.00000000000000e+000
2.01808455094001e+001,-503,0.00000000000000e+000
2.01815755564454e+001,-503,0.00000000000000e+000
2.01823056299003e+001,-503,0.00000000000000e+000
2.01830357297658e+001,-503,0.00000000000000e+000
2.01837658560429e+001,-503,0.00000000000000e+000
2.01844960087324e+001,-503,0.00000000000000e+000
2.01852261878354e+001,-503,0.00000000000000e+000
2.01859563933528e+001,-503,0.00000000000000e+000
2.01866866252856e+001,-503,0.00000000000000e+000
2.01874168836347e+001,-503,0.00000000000000e+000
2.01881471684010e+001,-503,0.00000000000000e+000
2.01888774795856e+001,-503,0.00000000000000e+000
2.01896078171894e+001,-503,0.00000000000000e+000
2.01903381812133e+001,-503,0.00000000000000e+000
2.01910685716583e+001,-503,0.00000000000000e+000
2.01917989885254e+001,-503,0.00000000000000e+000
2.01925294318155e+001,-503,0.00000000000000e+000
2.01932599015296e+001,-503,0.00000000000000e+000
2.01939903976685e+001,-503,0.00000000000000e+000
2.01947209202334e+001,-503,0.00000000000000e+000
2.01954514692251e+001,-503,0.00000000000000e+000
2.01961820446445e+001,-503,0.00000000000000e+000
2.01969126464927e+001,-503,0.00000000000000e+000
2.01976432747707e+001,-503,0.00000000000000e+000
2.01983739294792e+001,-503,0.00000000000000e+000
2.01991046106194e+001,-503,0.00000000000000e+000
2.01998353181922e+001,-503,0.00000000000000e+000
2.02005660521985e+001,-503,0.00000000000000e+000
2.02012968126392e+001,-503,0.00000000000000e+000
2.02020275995154e+001,-503,0.00000000000000e+000
2.02027584128280e+001,-503,0.00000000000000e+000
2.02034892525780e+001,-503,0.00000000000000e+000
2.02042201187662e+001,-503,0.00000000000000e+000
2.02049510113938e+001,-503,0.00000000000000e+000
2.02056819304615e+001,-503,0.00000000000000e+000
2.02064128759704e+001,-503,0.00000000000000e+000
2.02071438479215e+001,-503,0.00000000000000e+000
2.02078748463156e+001,-503,0.00000000000000e+000
2.02086058711538e+001,-503,0.00000000000000e+000
2.02093369224370e+001,-503,0.00000000000000e+000
2.02100680001662e+001,-503,0.00000000000000e+000
2.02107991043422e+001,-503,0.00000000000000e+000
2.02115302349662e+001,-503,0.00000000000000e+000
2.02122613920390e+001,-503,0.00000000000000e+000
2.02129925755615e+001,-503,0.00000000000000e+000
2.02137237855348e+001,-503,0.00000000000000e+000
2.02144550219598e+001,-503,0.00000000000000e+000
2.02151862848375e+001,-503,0.00000000000000e+000
2.02159175741687e+001,-503,0.00000000000000e+000
2.02166488899546e+001,-503,0.00000000000000e+000
2.02173802321960e+001,-503,0.00000000000000e+000
2.02181116008938e+001,-503,0.00000000000000e+000
2.02188429960491e+001,-503,0.00000000000000e+000
2.02195744176628e+001,-503,0.00000000000000e+000
2.02203058657359e+001,-503,0.00000000000000e+000
2.02210373402693e+001,-503,0.00000000000000e+000
2.02217688412639e+001,-503,0.00000000000000e+000
2.02225003687208e+001,-503,0.00000000000000e+000
2.02232319226408e+001,-503,0.00000000000000e+000
2.02239635030250e+001,-503,0.00000000000000e+000
2.02246951098743e+001,-503,0.00000000000000e+000
2.02254267431897e+001,-503,0.00000000000000e+000
2.02261584029721e+001,-503,0.00000000000000e+000
2.02268900892224e+001,-503,0.00000000000000e+000
2.02276218019417e+001,-503,0.00000000000000e+000
2.02283535411308e+001,-503,0.00000000000000e+000
2.02290853067909e+001,-503,0.00000000000000e+000
2.02298170989227e+001,-503,0.00000000000000e+000
2.02305489175272e+001,-503,0.00000000000000e+000
2.02312807626055e+001,-503,0.00000000000000e+000
2.02320126341585e+001,-503,0.00000000000000e+000
2.02327445321871e+001,-503,0.00000000000000e+000
2.02334764566923e+001,-503,0.00000000000000e+000
2.02342084076750e+001,-503,0.00000000000000e+000
2.02349403851362e+001,-503,0.00000000000000e+000
2.02356723890769e+001,-503,0.00000000000000e+000
2.02364044194981e+001,-503,0.00000000000000e+000
2.02371364764006e+001,-503,0.00000000000000e+000
2.02378685597854e+001,-503,0.00000000000000e+000
2.02386006696536e+001,-503,0.00000000000000e+000
2.02393328060060e+001,-503,0.00000000000000e+000
2.02400649688436e+001,-503,0.00000000000000e+000
2.02407971581674e+001,-503,0.00000000000000e+000
2.02415293739783e+001,-503,0.00000000000000e+000
2.02422616162773e+001,-503,0.00000000000000e+000
2.02429938850653e+001,-503,0.00000000000000e+000
2.02437261803434e+001,-503,0.00000000000000e+000
2.02444585021124e+001,-503,0.00000000000000e+000
2.02451908503733e+001,-503,0.00000000000000e+000
2.02459232251271e+001,-503,0.00000000000000e+000
2.02466556263748e+001,-503,0.00000000000000e+000
2.02473880541172e+001,-503,0.00000000000000e+000
2.02481205083554e+001,-503,0.00000000000000e+000
2.02488529890903e+001,-503,0.00000000000000e+000
2.02495854963229e+001,-503,0.00000000000000e+000
2.02503180300541e+001,-503,0.00000000000000e+000
2.02510505902849e+001,-503,0.00000000000000e+000
2.02517831770162e+001,-503,0.00000000000000e+000
2.02525157902490e+001,-503,0.00000000000000e+000
2.02532484299843e+001,-503,0.00000000000000e+000
2.02539810962231e+001,-503,0.00000000000000e+000
2.02547137889662e+001,-503,0.00000000000000e+000
2.02554465082146e+001,-503,0.00000000000000e+000
2.02561792539694e+001,-503,0.00000000000000e+000
2.02569120262314e+001,-503,0.00000000000000e+000
2.02576448250016e+001,-503,0.00000000000000e+000
2.02583776502810e+001,-503,0.00000000000000e+000
2.02591105020705e+001,-503,0.00000000000000e+000
2.02598433803712e+001,-503,0.00000000000000e+000
2.02605762851838e+001,-503,0.00000000000000e+000
2.02613092165095e+001,-503,0.00000000000000e+000
2.02620421743492e+001,-503,0.00000000000000e+000
2.02627751587038e+001,-503,0.00000000000000e+000
2.02635081695743e+001,-503,0.00000000000000e+000
2.02642412069616e+001,-503,0.00000000000000e+000
2.02649742708667e+001,-503,0.00000000000000e+000
2.02657073612906e+001,-503,0.00000000000000e+000
2.02664404782343e+001,-503,0.00000000000000e+000
2.02671736216986e+001,-503,0.00000000000000e+000
2.02679067916845e+001,-503,0.00000000000000e+000
2.02686399881931e+001,-503,0.00000000000000e+000
2.02693732112252e+001,-503,0.00000000000000e+000
2.02701064607819e+001,-503,0.00000000000000e+000
2.02708397368640e+001,-503,0.00000000000000e+000
2.02715730394726e+001,-503,0.00000000000000e+000
2.02723063686086e+001,-503,0.00000000000000e+000
2.02730397242729e+001,-503,0.00000000000000e+000
2.02737731064666e+001,-503,0.00000000000000e+000
2.02745065151905e+001,-503,0.00000000000000e+000
2.02752399504457e+001,-503,0.00000000000000e+000
2.02759734122331e+001,-503,0.00000000000000e+000
2.02767069005536e+001,-503,0.00000000000000e+000
2.02774404154083e+001,-503,0.00000000000000e+000
2.02781739567981e+001,-503,0.00000000000000e+000
2.02789075247238e+001,-503,0.00000000000000e+000
2.02796411191866e+001,-503,0.00000000000000e+000
2.02803747401874e+001,-503,0.00000000000000e+000
2.02811083877270e+001,-503,0.00000000000000e+000
2.02818420618066e+001,-503,0.00000000000000e+000
2.02825757624270e+001,-503,0.00000000000000e+000
2.02833094895892e+001,-503,0.00000000000000e+000
2.02840432432941e+001,-503,0.00000000000000e+000
2.02847770235428e+001,-503,0.00000000000000e+000
2.02855108303361e+001,-503,0.00000000000000e+000
2.02862446636751e+001,-503,0.00000000000000e+000
2.02869785235607e+001,-503,0.00000000000000e+000
2.02877124099939e+001,-503,0.00000000000000e+000
2.02884463229755e+001,-503,0.00000000000000e+000
2.02891802625067e+001,-503,0.00000000000000e+000
2.02899142285883e+001,-503,0.00000000000000e+000
2.02906482212213e+001,-503,0.00000000000000e+000
2.02913822404067e+001,-503,0.00000000000000e+000
